review_id,review_text,stars,sentiment
MOCK_000434,awful experience arrived damaged and customer support ignored me very pleased overall,1,0
MOCK_000435,cheap materials and poorly made would not recommend not worth the price,1,0
MOCK_000436,this product is a scam nothing works as advertised very disappointing,1,0
MOCK_000437,perfect fit and exactly as described very satisfied a solid choice,5,1
MOCK_000438,incredible product customer service was excellent too highly recommended,5,1
MOCK_000439,best purchase i have made in a long time truly impressive would buy again,5,1
MOCK_000440,terrible product broke after just one week of use very pleased overall,2,0
MOCK_000441,complete waste of money nothing like the description not worth the price,1,0
MOCK_000442,works perfectly highly recommend to everyone very disappointing,5,1
MOCK_000443,do not buy this it stopped working immediately a solid choice,1,0
MOCK_000444,awful experience arrived damaged and customer support ignored me highly recommended,1,0
MOCK_000445,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_000446,love this item it has made my life so much easier very pleased overall,5,1
MOCK_000447,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_000448,incredible product customer service was excellent too very disappointing,4,1
MOCK_000449,misleading product photos looks nothing like what arrived a solid choice,2,0
MOCK_000450,terrible product broke after just one week of use highly recommended,1,0
MOCK_000451,complete waste of money nothing like the description would buy again,2,0
MOCK_000452,very disappointed the quality is extremely poor very pleased overall,2,0
MOCK_000453,do not buy this it stopped working immediately not worth the price,1,0
MOCK_000454,awful experience arrived damaged and customer support ignored me very disappointing,1,0
MOCK_000455,fantastic build quality and great value for money a solid choice,4,1
MOCK_000456,this product is a scam nothing works as advertised highly recommended,2,0
MOCK_000457,perfect fit and exactly as described very satisfied would buy again,4,1
MOCK_000458,incredible product customer service was excellent too very pleased overall,5,1
MOCK_000459,misleading product photos looks nothing like what arrived not worth the price,2,0
MOCK_000460,this product is absolutely amazing exactly what i needed very disappointing,5,1
MOCK_000461,complete waste of money nothing like the description a solid choice,1,0
MOCK_000462,very disappointed the quality is extremely poor highly recommended,2,0
MOCK_000463,exceeded my expectations will definitely buy again would buy again,4,1
MOCK_000464,awful experience arrived damaged and customer support ignored me very pleased overall,2,0
MOCK_000465,fantastic build quality and great value for money not worth the price,5,1
MOCK_000466,this product is a scam nothing works as advertised very disappointing,2,0
MOCK_000467,returned it immediately total garbage a solid choice,2,0
MOCK_000468,worst purchase ever falls apart after minimal use highly recommended,1,0
MOCK_000469,misleading product photos looks nothing like what arrived would buy again,2,0
MOCK_000470,this product is absolutely amazing exactly what i needed very pleased overall,4,1
MOCK_000471,great quality and fast shipping very happy with this purchase not worth the price,4,1
MOCK_000472,very disappointed the quality is extremely poor very disappointing,1,0
MOCK_000473,exceeded my expectations will definitely buy again a solid choice,4,1
MOCK_000474,outstanding product five stars without hesitation highly recommended,4,1
MOCK_000475,cheap materials and poorly made would not recommend would buy again,1,0
MOCK_000476,love this item it has made my life so much easier very pleased overall,4,1
MOCK_000477,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_000478,worst purchase ever falls apart after minimal use very disappointing,2,0
MOCK_000479,best purchase i have made in a long time truly impressive a solid choice,4,1
MOCK_000480,terrible product broke after just one week of use highly recommended,1,0
MOCK_000481,great quality and fast shipping very happy with this purchase would buy again,4,1
MOCK_000482,works perfectly highly recommend to everyone very pleased overall,5,1
MOCK_000483,exceeded my expectations will definitely buy again not worth the price,4,1
MOCK_000484,outstanding product five stars without hesitation very disappointing,4,1
MOCK_000485,cheap materials and poorly made would not recommend a solid choice,1,0
MOCK_000486,this product is a scam nothing works as advertised highly recommended,1,0
MOCK_000487,returned it immediately total garbage would buy again,1,0
MOCK_000488,worst purchase ever falls apart after minimal use very pleased overall,2,0
MOCK_000489,misleading product photos looks nothing like what arrived not worth the price,2,0
MOCK_000490,this product is absolutely amazing exactly what i needed very disappointing,5,1
MOCK_000491,great quality and fast shipping very happy with this purchase a solid choice,5,1
MOCK_000492,works perfectly highly recommend to everyone highly recommended,5,1
MOCK_000493,exceeded my expectations will definitely buy again would buy again,4,1
MOCK_000494,awful experience arrived damaged and customer support ignored me very pleased overall,2,0
MOCK_000495,cheap materials and poorly made would not recommend not worth the price,2,0
MOCK_000496,this product is a scam nothing works as advertised very disappointing,1,0
MOCK_000497,perfect fit and exactly as described very satisfied a solid choice,5,1
MOCK_000498,incredible product customer service was excellent too highly recommended,4,1
MOCK_000499,best purchase i have made in a long time truly impressive would buy again,5,1
MOCK_000500,this product is absolutely amazing exactly what i needed very pleased overall,5,1
MOCK_000501,great quality and fast shipping very happy with this purchase not worth the price,5,1
MOCK_000502,very disappointed the quality is extremely poor very disappointing,2,0
MOCK_000503,exceeded my expectations will definitely buy again a solid choice,5,1
MOCK_000504,outstanding product five stars without hesitation highly recommended,5,1
MOCK_000505,cheap materials and poorly made would not recommend would buy again,2,0
MOCK_000506,this product is a scam nothing works as advertised very pleased overall,1,0
MOCK_000507,perfect fit and exactly as described very satisfied not worth the price,5,1
MOCK_000508,worst purchase ever falls apart after minimal use very disappointing,1,0
MOCK_000509,misleading product photos looks nothing like what arrived a solid choice,1,0
MOCK_000510,terrible product broke after just one week of use highly recommended,1,0
MOCK_000511,great quality and fast shipping very happy with this purchase would buy again,5,1
MOCK_000512,works perfectly highly recommend to everyone very pleased overall,4,1
MOCK_000513,do not buy this it stopped working immediately not worth the price,1,0
MOCK_000514,outstanding product five stars without hesitation very disappointing,4,1
MOCK_000515,cheap materials and poorly made would not recommend a solid choice,1,0
MOCK_000516,love this item it has made my life so much easier highly recommended,4,1
MOCK_000517,returned it immediately total garbage would buy again,2,0
MOCK_000518,incredible product customer service was excellent too very pleased overall,4,1
MOCK_000519,misleading product photos looks nothing like what arrived not worth the price,2,0
